ProductionID,SourceType,Location,Date,EnergyProduced_kWh,WindSpeed_mph,SolarRadiation_W/m2
P0014,Wind,Port Courtneyberg,2022-01-26,13082,3.5,661
P0014,Wind,Port Courtneyberg,2022-01-27,6746,14.6,281
P0014,Wind,Port Courtneyberg,2022-01-28,10791,3.1,409
P0014,Wind,Port Courtneyberg,2022-01-29,16142,12.3,162
P0014,Wind,Port Courtneyberg,2022-01-30,19983,13.8,203
P0014,Wind,Port Courtneyberg,2022-01-31,19023,8.4,557
P0014,Wind,Port Courtneyberg,2022-02-01,7688,11.4,740
P0014,Wind,Port Courtneyberg,2022-02-02,16106,8.7,639
P0014,Wind,Port Courtneyberg,2022-02-03,7838,10.1,444
P0014,Wind,Port Courtneyberg,2022-02-04,10135,2.4,201
P0014,Wind,Port Courtneyberg,2022-02-05,9079,1.7,300
P0014,Wind,Port Courtneyberg,2022-02-06,22547,13.6,226
P0014,Wind,Port Courtneyberg,2022-02-07,8243,10.5,668
P0014,Wind,Port Courtneyberg,2022-02-08,10907,1.8,116
P0014,Wind,Port Courtneyberg,2022-02-09,18477,2.5,326
P0014,Wind,Port Courtneyberg,2022-02-10,11602,10.0,632
P0014,Wind,Port Courtneyberg,2022-02-11,9204,5.2,271
P0014,Wind,Port Courtneyberg,2022-02-12,21474,13.2,643
P0014,Wind,Port Courtneyberg,2022-02-13,20938,5.5,720
P0014,Wind,Port Courtneyberg,2022-02-14,7816,8.4,722
P0014,Wind,Port Courtneyberg,2022-02-15,23067,7.9,245
P0014,Wind,Port Courtneyberg,2022-02-16,19871,12.3,389
P0014,Wind,Port Courtneyberg,2022-02-17,24945,5.0,729
P0014,Wind,Port Courtneyberg,2022-02-18,18640,14.9,589
P0014,Wind,Port Courtneyberg,2022-02-19,5889,2.3,429
P0014,Wind,Port Courtneyberg,2022-02-20,10829,2.5,126
P0014,Wind,Port Courtneyberg,2022-02-21,9478,6.3,705
P0014,Wind,Port Courtneyberg,2022-02-22,6513,2.3,452
P0014,Wind,Port Courtneyberg,2022-02-23,18530,10.1,523
P0014,Wind,Port Courtneyberg,2022-02-24,24945,5.5,466
P0014,Wind,Port Courtneyberg,2022-02-25,20369,11.7,528
P0014,Wind,Port Courtneyberg,2022-02-26,16091,8.4,364
P0014,Wind,Port Courtneyberg,2022-02-27,22381,0.3,690
P0014,Wind,Port Courtneyberg,2022-02-28,14950,5.7,335
P0014,Wind,Port Courtneyberg,2022-03-01,21987,1.9,233
P0014,Wind,Port Courtneyberg,2022-03-02,16900,13.3,470
P0014,Wind,Port Courtneyberg,2022-03-03,18650,7.8,375
P0014,Wind,Port Courtneyberg,2022-03-04,14329,7.3,489
P0014,Wind,Port Courtneyberg,2022-03-05,8460,4.5,249
P0014,Wind,Port Courtneyberg,2022-03-06,12225,7.2,497
P0014,Wind,Port Courtneyberg,2022-03-07,13633,7.6,756
P0014,Wind,Port Courtneyberg,2022-03-08,16830,4.4,254
P0014,Wind,Port Courtneyberg,2022-03-09,14184,13.4,652
P0014,Wind,Port Courtneyberg,2022-03-10,8704,10.0,246
P0014,Wind,Port Courtneyberg,2022-03-11,17395,11.8,178
P0014,Wind,Port Courtneyberg,2022-03-12,20403,4.4,300
P0014,Wind,Port Courtneyberg,2022-03-13,17107,4.1,357
P0014,Wind,Port Courtneyberg,2022-03-14,10680,11.1,347
P0014,Wind,Port Courtneyberg,2022-03-15,9689,13.2,486
P0014,Wind,Port Courtneyberg,2022-03-16,10173,1.5,400
P0014,Wind,Port Courtneyberg,2022-03-17,21305,7.8,672
P0014,Wind,Port Courtneyberg,2022-03-18,21214,12.0,528
P0014,Wind,Port Courtneyberg,2022-03-19,22041,8.7,141
P0014,Wind,Port Courtneyberg,2022-03-20,18195,4.3,703
P0014,Wind,Port Courtneyberg,2022-03-21,10528,9.7,620
P0014,Wind,Port Courtneyberg,2022-03-22,5725,0.9,737
P0014,Wind,Port Courtneyberg,2022-03-23,21824,8.3,591
P0014,Wind,Port Courtneyberg,2022-03-24,6501,6.9,544
P0014,Wind,Port Courtneyberg,2022-03-25,16206,5.5,133
P0014,Wind,Port Courtneyberg,2022-03-26,11236,9.5,673
P0014,Wind,Port Courtneyberg,2022-03-27,16236,11.7,262
P0014,Wind,Port Courtneyberg,2022-03-28,23963,6.1,745
P0014,Wind,Port Courtneyberg,2022-03-29,23783,0.7,746
P0014,Wind,Port Courtneyberg,2022-03-30,14129,8.9,153
P0014,Wind,Port Courtneyberg,2022-03-31,16676,2.2,530
P0014,Wind,Port Courtneyberg,2022-04-01,18838,2.6,236
P0014,Wind,Port Courtneyberg,2022-04-02,13701,14.8,633
P0014,Wind,Port Courtneyberg,2022-04-03,13947,14.2,770
P0014,Wind,Port Courtneyberg,2022-04-04,8378,11.5,163
P0014,Wind,Port Courtneyberg,2022-04-05,8753,3.4,710
P0014,Wind,Port Courtneyberg,2022-04-06,6601,12.7,317
P0014,Wind,Port Courtneyberg,2022-04-07,14716,5.8,752
P0014,Wind,Port Courtneyberg,2022-04-08,23172,6.8,346
P0014,Wind,Port Courtneyberg,2022-04-09,18872,8.2,280
P0014,Wind,Port Courtneyberg,2022-04-10,13752,3.3,231
P0014,Wind,Port Courtneyberg,2022-04-11,20601,10.2,777
P0014,Wind,Port Courtneyberg,2022-04-12,22207,3.8,779
P0014,Wind,Port Courtneyberg,2022-04-13,18417,8.8,297
P0014,Wind,Port Courtneyberg,2022-04-14,22786,2.2,212
P0014,Wind,Port Courtneyberg,2022-04-15,7157,12.1,267
P0014,Wind,Port Courtneyberg,2022-04-16,12406,6.5,239
P0014,Wind,Port Courtneyberg,2022-04-17,6038,4.8,733
P0014,Wind,Port Courtneyberg,2022-04-18,18776,8.0,611
P0014,Wind,Port Courtneyberg,2022-04-19,20091,1.3,266
P0014,Wind,Port Courtneyberg,2022-04-20,19966,14.5,695
P0014,Wind,Port Courtneyberg,2022-04-21,24811,6.5,756
P0014,Wind,Port Courtneyberg,2022-04-22,24332,4.4,571
P0014,Wind,Port Courtneyberg,2022-04-23,7831,13.1,428
P0014,Wind,Port Courtneyberg,2022-04-24,18219,8.4,557
P0014,Wind,Port Courtneyberg,2022-04-25,11634,7.9,264
P0014,Wind,Port Courtneyberg,2022-04-26,5480,6.2,253
P0014,Wind,Port Courtneyberg,2022-04-27,12014,11.4,102
P0014,Wind,Port Courtneyberg,2022-04-28,6712,3.8,205
P0014,Wind,Port Courtneyberg,2022-04-29,16667,4.4,660
P0014,Wind,Port Courtneyberg,2022-04-30,8890,5.0,316
P0014,Wind,Port Courtneyberg,2022-05-01,14165,13.6,260
P0014,Wind,Port Courtneyberg,2022-05-02,21686,12.7,534
P0014,Wind,Port Courtneyberg,2022-05-03,11163,13.5,600
P0014,Wind,Port Courtneyberg,2022-05-04,6170,10.6,565
P0014,Wind,Port Courtneyberg,2022-05-05,11145,8.0,495
P0014,Wind,Port Courtneyberg,2022-05-06,14780,3.0,278
P0014,Wind,Port Courtneyberg,2022-05-07,10185,12.7,648
P0014,Wind,Port Courtneyberg,2022-05-08,5601,8.5,331
P0014,Wind,Port Courtneyberg,2022-05-09,22451,13.1,783
P0014,Wind,Port Courtneyberg,2022-05-10,23150,12.4,745
P0014,Wind,Port Courtneyberg,2022-05-11,12804,11.8,432
P0014,Wind,Port Courtneyberg,2022-05-12,9901,14.9,383
P0014,Wind,Port Courtneyberg,2022-05-13,6255,14.4,466
P0014,Wind,Port Courtneyberg,2022-05-14,14138,0.9,377
P0014,Wind,Port Courtneyberg,2022-05-15,7329,6.2,660
P0014,Wind,Port Courtneyberg,2022-05-16,18431,12.1,596
P0014,Wind,Port Courtneyberg,2022-05-17,13625,6.8,763
P0014,Wind,Port Courtneyberg,2022-05-18,18284,12.7,639
P0014,Wind,Port Courtneyberg,2022-05-19,9816,7.7,135
P0014,Wind,Port Courtneyberg,2022-05-20,15087,1.4,668
P0014,Wind,Port Courtneyberg,2022-05-21,24819,9.7,266
P0014,Wind,Port Courtneyberg,2022-05-22,12252,10.1,320
P0014,Wind,Port Courtneyberg,2022-05-23,6632,10.3,318
P0014,Wind,Port Courtneyberg,2022-05-24,6704,2.7,697
P0014,Wind,Port Courtneyberg,2022-05-25,5286,10.6,141
P0014,Wind,Port Courtneyberg,2022-05-26,10323,6.9,440
P0014,Wind,Port Courtneyberg,2022-05-27,17989,4.6,310
P0014,Wind,Port Courtneyberg,2022-05-28,8798,13.7,671
P0014,Wind,Port Courtneyberg,2022-05-29,15513,6.2,275
P0014,Wind,Port Courtneyberg,2022-05-30,8300,11.2,458
P0014,Wind,Port Courtneyberg,2022-05-31,17755,7.6,763
P0014,Wind,Port Courtneyberg,2022-06-01,19693,3.3,492
P0014,Wind,Port Courtneyberg,2022-06-02,6294,0.8,596
P0014,Wind,Port Courtneyberg,2022-06-03,22858,9.6,609
P0014,Wind,Port Courtneyberg,2022-06-04,16770,12.2,236
P0014,Wind,Port Courtneyberg,2022-06-05,20890,6.6,676
P0014,Wind,Port Courtneyberg,2022-06-06,13466,2.3,622
P0014,Wind,Port Courtneyberg,2022-06-07,17152,7.6,294
P0014,Wind,Port Courtneyberg,2022-06-08,22894,5.8,692
P0014,Wind,Port Courtneyberg,2022-06-09,14773,12.5,686
P0014,Wind,Port Courtneyberg,2022-06-10,19576,6.2,600
P0014,Wind,Port Courtneyberg,2022-06-11,18841,12.7,611
P0014,Wind,Port Courtneyberg,2022-06-12,13926,12.8,383
P0014,Wind,Port Courtneyberg,2022-06-13,5861,14.1,645
P0014,Wind,Port Courtneyberg,2022-06-14,8176,13.8,417
P0014,Wind,Port Courtneyberg,2022-06-15,7124,5.6,191
P0014,Wind,Port Courtneyberg,2022-06-16,22525,7.2,706
P0014,Wind,Port Courtneyberg,2022-06-17,14967,13.8,266
P0014,Wind,Port Courtneyberg,2022-06-18,11786,6.6,289
P0014,Wind,Port Courtneyberg,2022-06-19,9919,2.3,680
P0014,Wind,Port Courtneyberg,2022-06-20,19026,9.0,151
P0014,Wind,Port Courtneyberg,2022-06-21,24091,13.2,364
P0014,Wind,Port Courtneyberg,2022-06-22,9613,9.1,379
P0014,Wind,Port Courtneyberg,2022-06-23,18725,3.4,722
P0014,Wind,Port Courtneyberg,2022-06-24,23900,14.5,638
P0014,Wind,Port Courtneyberg,2022-06-25,10404,11.0,271
P0014,Wind,Port Courtneyberg,2022-06-26,19889,6.8,548
P0014,Wind,Port Courtneyberg,2022-06-27,19336,13.6,146
P0014,Wind,Port Courtneyberg,2022-06-28,14670,6.2,740
P0014,Wind,Port Courtneyberg,2022-06-29,12460,7.2,477
P0014,Wind,Port Courtneyberg,2022-06-30,24968,6.7,606
P0014,Wind,Port Courtneyberg,2022-07-01,6350,1.0,284
P0014,Wind,Port Courtneyberg,2022-07-02,20150,10.5,672
P0014,Wind,Port Courtneyberg,2022-07-03,13239,4.1,462
P0014,Wind,Port Courtneyberg,2022-07-04,6656,1.4,266
P0014,Wind,Port Courtneyberg,2022-07-05,20178,13.2,676
P0014,Wind,Port Courtneyberg,2022-07-06,24983,7.1,506
P0014,Wind,Port Courtneyberg,2022-07-07,13288,4.9,623
P0014,Wind,Port Courtneyberg,2022-07-08,7830,9.4,385
P0014,Wind,Port Courtneyberg,2022-07-09,22067,6.4,800
P0014,Wind,Port Courtneyberg,2022-07-10,23059,13.3,356
P0014,Wind,Port Courtneyberg,2022-07-11,9365,11.8,300
P0014,Wind,Port Courtneyberg,2022-07-12,9699,2.6,557
P0014,Wind,Port Courtneyberg,2022-07-13,17146,12.6,406
P0014,Wind,Port Courtneyberg,2022-07-14,19275,12.8,448
P0014,Wind,Port Courtneyberg,2022-07-15,14210,5.3,504
P0014,Wind,Port Courtneyberg,2022-07-16,18575,8.4,460
P0014,Wind,Port Courtneyberg,2022-07-17,17186,2.3,204
P0014,Wind,Port Courtneyberg,2022-07-18,17110,10.7,728
P0014,Wind,Port Courtneyberg,2022-07-19,5347,13.2,316
P0014,Wind,Port Courtneyberg,2022-07-20,6412,11.6,726
P0014,Wind,Port Courtneyberg,2022-07-21,15591,6.4,306
P0014,Wind,Port Courtneyberg,2022-07-22,10009,9.3,397
P0014,Wind,Port Courtneyberg,2022-07-23,6071,12.8,654
P0014,Wind,Port Courtneyberg,2022-07-24,18689,14.1,468
P0014,Wind,Port Courtneyberg,2022-07-25,11226,8.7,424
P0014,Wind,Port Courtneyberg,2022-07-26,12100,1.0,265
P0014,Wind,Port Courtneyberg,2022-07-27,18307,0.3,377
P0014,Wind,Port Courtneyberg,2022-07-28,14984,5.6,217
P0014,Wind,Port Courtneyberg,2022-07-29,20247,14.1,242
P0014,Wind,Port Courtneyberg,2022-07-30,19767,12.0,660
P0014,Wind,Port Courtneyberg,2022-07-31,20467,3.5,504
P0014,Wind,Port Courtneyberg,2022-08-01,16315,8.2,739
P0014,Wind,Port Courtneyberg,2022-08-02,16213,5.3,602
P0014,Wind,Port Courtneyberg,2022-08-03,7367,11.8,299
P0014,Wind,Port Courtneyberg,2022-08-04,19045,0.1,159
P0014,Wind,Port Courtneyberg,2022-08-05,11115,9.3,339
P0014,Wind,Port Courtneyberg,2022-08-06,9299,0.6,506
P0014,Wind,Port Courtneyberg,2022-08-07,6868,1.9,158
P0014,Wind,Port Courtneyberg,2022-08-08,16616,14.6,291
P0014,Wind,Port Courtneyberg,2022-08-09,17406,5.7,430
P0014,Wind,Port Courtneyberg,2022-08-10,20570,0.1,341
P0014,Wind,Port Courtneyberg,2022-08-11,14566,8.4,773
P0014,Wind,Port Courtneyberg,2022-08-12,15687,2.1,176
P0014,Wind,Port Courtneyberg,2022-08-13,14245,9.3,772
P0014,Wind,Port Courtneyberg,2022-08-14,16078,2.8,469
P0014,Wind,Port Courtneyberg,2022-08-15,23156,11.9,745
P0014,Wind,Port Courtneyberg,2022-08-16,17001,7.0,372
P0014,Wind,Port Courtneyberg,2022-08-17,18991,10.2,654
P0014,Wind,Port Courtneyberg,2022-08-18,13488,3.7,342
P0014,Wind,Port Courtneyberg,2022-08-19,24883,9.7,699
P0014,Wind,Port Courtneyberg,2022-08-20,5983,12.4,125
P0014,Wind,Port Courtneyberg,2022-08-21,18384,5.5,658
P0014,Wind,Port Courtneyberg,2022-08-22,15505,10.8,267
P0014,Wind,Port Courtneyberg,2022-08-23,12377,1.3,135
P0014,Wind,Port Courtneyberg,2022-08-24,7586,2.0,106
P0014,Wind,Port Courtneyberg,2022-08-25,7657,12.7,245
P0014,Wind,Port Courtneyberg,2022-08-26,8937,6.9,607
P0014,Wind,Port Courtneyberg,2022-08-27,7969,7.9,353
P0014,Wind,Port Courtneyberg,2022-08-28,7108,11.3,791
P0014,Wind,Port Courtneyberg,2022-08-29,10545,6.5,672
P0014,Wind,Port Courtneyberg,2022-08-30,22657,2.3,436
P0014,Wind,Port Courtneyberg,2022-08-31,24394,12.0,631
P0014,Wind,Port Courtneyberg,2022-09-01,22934,11.4,312
P0014,Wind,Port Courtneyberg,2022-09-02,19386,11.4,609
P0014,Wind,Port Courtneyberg,2022-09-03,5024,8.0,257
P0014,Wind,Port Courtneyberg,2022-09-04,12607,11.4,504
P0014,Wind,Port Courtneyberg,2022-09-05,8279,5.3,202
P0014,Wind,Port Courtneyberg,2022-09-06,6862,2.8,698
P0014,Wind,Port Courtneyberg,2022-09-07,21778,8.1,317
P0014,Wind,Port Courtneyberg,2022-09-08,5446,12.4,184
P0014,Wind,Port Courtneyberg,2022-09-09,11907,7.4,574
P0014,Wind,Port Courtneyberg,2022-09-10,6148,9.6,163
P0014,Wind,Port Courtneyberg,2022-09-11,10248,7.2,712
P0014,Wind,Port Courtneyberg,2022-09-12,16468,8.4,604
P0014,Wind,Port Courtneyberg,2022-09-13,14482,8.2,631
P0014,Wind,Port Courtneyberg,2022-09-14,18705,3.6,772
P0014,Wind,Port Courtneyberg,2022-09-15,22187,1.9,603
P0014,Wind,Port Courtneyberg,2022-09-16,11999,14.5,293
P0014,Wind,Port Courtneyberg,2022-09-17,24173,14.3,185
P0014,Wind,Port Courtneyberg,2022-09-18,23621,5.2,548
P0014,Wind,Port Courtneyberg,2022-09-19,16366,9.7,564
P0014,Wind,Port Courtneyberg,2022-09-20,5556,10.7,229
P0014,Wind,Port Courtneyberg,2022-09-21,18883,8.5,153
P0014,Wind,Port Courtneyberg,2022-09-22,16458,13.2,256
P0014,Wind,Port Courtneyberg,2022-09-23,22827,12.0,689
P0014,Wind,Port Courtneyberg,2022-09-24,9352,8.8,320
P0014,Wind,Port Courtneyberg,2022-09-25,9454,1.0,129
P0014,Wind,Port Courtneyberg,2022-09-26,24876,11.0,144
P0014,Wind,Port Courtneyberg,2022-09-27,21697,14.8,786
P0014,Wind,Port Courtneyberg,2022-09-28,14040,3.3,569
P0014,Wind,Port Courtneyberg,2022-09-29,9712,5.4,360
P0014,Wind,Port Courtneyberg,2022-09-30,6163,14.7,596
P0014,Wind,Port Courtneyberg,2022-10-01,16559,3.6,738
P0014,Wind,Port Courtneyberg,2022-10-02,22618,3.9,649
P0014,Wind,Port Courtneyberg,2022-10-03,6624,9.8,259
P0014,Wind,Port Courtneyberg,2022-10-04,15568,13.1,457
P0014,Wind,Port Courtneyberg,2022-10-05,9436,10.3,434
P0014,Wind,Port Courtneyberg,2022-10-06,14886,15.0,704
P0014,Wind,Port Courtneyberg,2022-10-07,23981,9.7,269
P0014,Wind,Port Courtneyberg,2022-10-08,23524,6.9,477
P0014,Wind,Port Courtneyberg,2022-10-09,19691,2.5,340
P0014,Wind,Port Courtneyberg,2022-10-10,8613,11.1,447
P0014,Wind,Port Courtneyberg,2022-10-11,18735,11.1,633
P0014,Wind,Port Courtneyberg,2022-10-12,18041,11.2,164
P0014,Wind,Port Courtneyberg,2022-10-13,15263,15.0,414
P0014,Wind,Port Courtneyberg,2022-10-14,5588,8.7,603
P0014,Wind,Port Courtneyberg,2022-10-15,24793,0.3,693
P0014,Wind,Port Courtneyberg,2022-10-16,15071,12.3,225
P0014,Wind,Port Courtneyberg,2022-10-17,23550,5.2,474
P0014,Wind,Port Courtneyberg,2022-10-18,5351,4.2,526
P0014,Wind,Port Courtneyberg,2022-10-19,21824,9.1,287
P0014,Wind,Port Courtneyberg,2022-10-20,14222,0.5,221
P0014,Wind,Port Courtneyberg,2022-10-21,24273,7.7,757
P0014,Wind,Port Courtneyberg,2022-10-22,19232,4.7,248
P0014,Wind,Port Courtneyberg,2022-10-23,8662,10.0,450
P0014,Wind,Port Courtneyberg,2022-10-24,16219,7.5,137
P0014,Wind,Port Courtneyberg,2022-10-25,18715,9.2,520
P0014,Wind,Port Courtneyberg,2022-10-26,18968,12.0,297
P0014,Wind,Port Courtneyberg,2022-10-27,7926,5.6,280
P0014,Wind,Port Courtneyberg,2022-10-28,10268,2.0,559
P0014,Wind,Port Courtneyberg,2022-10-29,24971,8.2,486
P0014,Wind,Port Courtneyberg,2022-10-30,17200,14.1,131
P0014,Wind,Port Courtneyberg,2022-10-31,8025,12.5,738
P0014,Wind,Port Courtneyberg,2022-11-01,11118,11.5,626
P0014,Wind,Port Courtneyberg,2022-11-02,18234,12.0,284
P0014,Wind,Port Courtneyberg,2022-11-03,12209,9.6,787
P0014,Wind,Port Courtneyberg,2022-11-04,5970,3.3,477
P0014,Wind,Port Courtneyberg,2022-11-05,10572,9.9,550
P0014,Wind,Port Courtneyberg,2022-11-06,6455,3.6,280
P0014,Wind,Port Courtneyberg,2022-11-07,24145,3.3,154
P0014,Wind,Port Courtneyberg,2022-11-08,23413,9.2,525
P0014,Wind,Port Courtneyberg,2022-11-09,17143,7.7,265
P0014,Wind,Port Courtneyberg,2022-11-10,16824,6.8,583
P0014,Wind,Port Courtneyberg,2022-11-11,20509,7.4,705
P0014,Wind,Port Courtneyberg,2022-11-12,5110,4.4,218
P0014,Wind,Port Courtneyberg,2022-11-13,19803,10.7,508
P0014,Wind,Port Courtneyberg,2022-11-14,12705,8.4,614
P0014,Wind,Port Courtneyberg,2022-11-15,23461,12.2,694
P0014,Wind,Port Courtneyberg,2022-11-16,12732,8.7,687
P0014,Wind,Port Courtneyberg,2022-11-17,7849,6.5,701
P0014,Wind,Port Courtneyberg,2022-11-18,19551,10.2,474
P0014,Wind,Port Courtneyberg,2022-11-19,24291,14.6,470
P0014,Wind,Port Courtneyberg,2022-11-20,16303,14.8,652
P0014,Wind,Port Courtneyberg,2022-11-21,12156,8.8,463
P0014,Wind,Port Courtneyberg,2022-11-22,8914,0.3,497
P0014,Wind,Port Courtneyberg,2022-11-23,9017,7.9,646
P0014,Wind,Port Courtneyberg,2022-11-24,22577,2.6,370
P0014,Wind,Port Courtneyberg,2022-11-25,22201,7.3,289
P0014,Wind,Port Courtneyberg,2022-11-26,23729,2.2,694
P0014,Wind,Port Courtneyberg,2022-11-27,16966,11.6,180
P0014,Wind,Port Courtneyberg,2022-11-28,22604,10.6,654
P0014,Wind,Port Courtneyberg,2022-11-29,5933,12.8,248
P0014,Wind,Port Courtneyberg,2022-11-30,6514,12.5,529
P0014,Wind,Port Courtneyberg,2022-12-01,13587,6.9,575
P0014,Wind,Port Courtneyberg,2022-12-02,20912,14.9,186
P0014,Wind,Port Courtneyberg,2022-12-03,9350,7.3,575
P0014,Wind,Port Courtneyberg,2022-12-04,20649,7.1,273
P0014,Wind,Port Courtneyberg,2022-12-05,9161,11.5,276
P0014,Wind,Port Courtneyberg,2022-12-06,7674,3.2,323
P0014,Wind,Port Courtneyberg,2022-12-07,20654,8.0,473
P0014,Wind,Port Courtneyberg,2022-12-08,12578,6.4,528
P0014,Wind,Port Courtneyberg,2022-12-09,20739,1.8,597
P0014,Wind,Port Courtneyberg,2022-12-10,19672,11.5,134
P0014,Wind,Port Courtneyberg,2022-12-11,23573,5.1,305
P0014,Wind,Port Courtneyberg,2022-12-12,11424,4.2,117
P0014,Wind,Port Courtneyberg,2022-12-13,19499,8.9,526
P0014,Wind,Port Courtneyberg,2022-12-14,17399,0.6,283
P0014,Wind,Port Courtneyberg,2022-12-15,10411,13.0,154
P0014,Wind,Port Courtneyberg,2022-12-16,5655,4.4,619
P0014,Wind,Port Courtneyberg,2022-12-17,21881,7.6,672
P0014,Wind,Port Courtneyberg,2022-12-18,16629,11.9,715
P0014,Wind,Port Courtneyberg,2022-12-19,17534,11.1,117
P0014,Wind,Port Courtneyberg,2022-12-20,13053,9.2,304
P0014,Wind,Port Courtneyberg,2022-12-21,7151,7.9,302
P0014,Wind,Port Courtneyberg,2022-12-22,20740,11.8,379
P0014,Wind,Port Courtneyberg,2022-12-23,8671,0.7,766
P0014,Wind,Port Courtneyberg,2022-12-24,13848,11.1,509
P0014,Wind,Port Courtneyberg,2022-12-25,20660,6.8,724
P0014,Wind,Port Courtneyberg,2022-12-26,16088,10.7,725
P0014,Wind,Port Courtneyberg,2022-12-27,5212,6.2,728
P0014,Wind,Port Courtneyberg,2022-12-28,24814,5.6,183
P0014,Wind,Port Courtneyberg,2022-12-29,21211,8.7,114
P0014,Wind,Port Courtneyberg,2022-12-30,18394,10.2,633
P0014,Wind,Port Courtneyberg,2022-12-31,7560,7.5,612
P0032,Solar,Johnsonview,2022-01-01,5881,11.0,545
P0032,Solar,Johnsonview,2022-01-02,17739,13.3,498
P0032,Solar,Johnsonview,2022-01-03,12906,0.1,273
P0032,Solar,Johnsonview,2022-01-04,10217,7.5,516
P0032,Solar,Johnsonview,2022-01-05,20700,0.4,217
P0032,Solar,Johnsonview,2022-01-06,24389,2.7,494
P0032,Solar,Johnsonview,2022-01-07,5501,3.0,408
P0032,Solar,Johnsonview,2022-01-08,18209,7.2,185
P0032,Solar,Johnsonview,2022-01-09,16209,2.3,254
P0032,Solar,Johnsonview,2022-01-10,16083,6.7,705
P0032,Solar,Johnsonview,2022-01-11,24097,3.1,482
P0032,Solar,Johnsonview,2022-01-12,18252,11.2,174
P0032,Solar,Johnsonview,2022-01-13,13411,7.6,765
P0032,Solar,Johnsonview,2022-01-14,6476,1.1,118
P0032,Solar,Johnsonview,2022-01-15,19843,4.3,310
P0032,Solar,Johnsonview,2022-01-16,15501,11.8,255
P0032,Solar,Johnsonview,2022-01-17,9989,10.9,287
P0032,Solar,Johnsonview,2022-01-18,14040,6.4,524
P0032,Solar,Johnsonview,2022-01-19,9979,9.7,513
P0032,Solar,Johnsonview,2022-01-20,10045,5.6,324
P0032,Solar,Johnsonview,2022-01-21,13978,9.1,765
P0032,Solar,Johnsonview,2022-01-22,7994,12.1,520
P0032,Solar,Johnsonview,2022-01-23,21325,14.7,209
P0032,Solar,Johnsonview,2022-01-24,5028,14.2,406
P0032,Solar,Johnsonview,2022-01-25,18664,2.3,106
P0032,Solar,Johnsonview,2022-01-26,7438,0.4,499
P0032,Solar,Johnsonview,2022-01-27,21988,10.9,150
P0032,Solar,Johnsonview,2022-01-28,16362,8.2,515
P0032,Solar,Johnsonview,2022-01-29,5096,2.9,232
P0032,Solar,Johnsonview,2022-01-30,20389,9.6,193
P0032,Solar,Johnsonview,2022-01-31,22667,13.6,167
P0032,Solar,Johnsonview,2022-02-01,19595,14.5,178
P0032,Solar,Johnsonview,2022-02-02,5836,11.5,790
P0032,Solar,Johnsonview,2022-02-03,16117,0.4,706
P0032,Solar,Johnsonview,2022-02-04,24543,3.3,597
P0032,Solar,Johnsonview,2022-02-05,7632,3.5,487
P0032,Solar,Johnsonview,2022-02-06,12956,0.7,467
P0032,Solar,Johnsonview,2022-02-07,19910,9.0,737
P0032,Solar,Johnsonview,2022-02-08,10944,8.3,442
P0032,Solar,Johnsonview,2022-02-09,17781,9.3,746
P0032,Solar,Johnsonview,2022-02-10,23932,1.8,404
P0032,Solar,Johnsonview,2022-02-11,8430,2.4,505
P0032,Solar,Johnsonview,2022-02-12,16654,5.2,632
P0032,Solar,Johnsonview,2022-02-13,16831,15.0,798
P0032,Solar,Johnsonview,2022-02-14,12821,2.5,177
P0032,Solar,Johnsonview,2022-02-15,17195,10.5,299
P0032,Solar,Johnsonview,2022-02-16,23165,12.2,324
P0032,Solar,Johnsonview,2022-02-17,17042,11.1,663
P0032,Solar,Johnsonview,2022-02-18,10458,0.1,357
P0032,Solar,Johnsonview,2022-02-19,24897,13.5,206
P0032,Solar,Johnsonview,2022-02-20,14687,14.3,236
P0032,Solar,Johnsonview,2022-02-21,15371,6.8,411
P0032,Solar,Johnsonview,2022-02-22,23900,1.8,260
P0032,Solar,Johnsonview,2022-02-23,22676,6.3,183
P0032,Solar,Johnsonview,2022-02-24,19962,1.3,448
P0032,Solar,Johnsonview,2022-02-25,10475,12.9,694
P0032,Solar,Johnsonview,2022-02-26,20441,8.0,796
P0032,Solar,Johnsonview,2022-02-27,23224,13.1,773
P0032,Solar,Johnsonview,2022-02-28,18258,0.1,719
P0032,Solar,Johnsonview,2022-03-01,15692,6.5,724
P0032,Solar,Johnsonview,2022-03-02,21382,14.3,725
P0032,Solar,Johnsonview,2022-03-03,20349,12.2,762
P0032,Solar,Johnsonview,2022-03-04,13331,13.4,216
P0032,Solar,Johnsonview,2022-03-05,11551,8.9,367
P0032,Solar,Johnsonview,2022-03-06,7696,5.8,629
P0032,Solar,Johnsonview,2022-03-07,10770,8.3,756
P0032,Solar,Johnsonview,2022-03-08,11271,14.3,627
P0032,Solar,Johnsonview,2022-03-09,12197,9.7,719
P0032,Solar,Johnsonview,2022-03-10,8608,14.9,264
P0032,Solar,Johnsonview,2022-03-11,5307,5.4,361
P0032,Solar,Johnsonview,2022-03-12,18954,12.2,238
P0032,Solar,Johnsonview,2022-03-13,21864,4.7,440
P0032,Solar,Johnsonview,2022-03-14,17254,1.8,588
P0032,Solar,Johnsonview,2022-03-15,7014,6.0,283
P0032,Solar,Johnsonview,2022-03-16,9345,10.1,216
P0032,Solar,Johnsonview,2022-03-17,5200,1.3,417
P0032,Solar,Johnsonview,2022-03-18,16034,2.2,618
